experiment_id,chunk_size,chunk_overlap,chunk_count,id,question,ground_truth_type,question_type,expected_document_1,expected_document_2,retrieved_rank_1_doc_id,retrieved_rank_2_doc_id,retrieved_rank_3_doc_id,retrieved_rank_1_score,retrieved_rank_2_score,retrieved_rank_3_score,hit_at_1,hit_at_3,any_hit_at_1,any_hit_at_3,all_hit_at_3,reciprocal_rank,retrieval_latency_ms
chunk_512_0,512,0,841,eval_002,A Pod is Running but the application is not responding on its expected port. What diagnostic path should I start with?,single,single-troubleshooting,k8s_debug_running_pod,,k8s_liveness_readiness_startup_probes,k8s_debug_pods,k8s_debug_pods,0.8658267259597778,0.8860969543457031,0.8896458148956299,0,0,0,0,0,0.25,130.428
chunk_512_0,512,0,841,eval_003,A Service has a ClusterIP but requests do not reach any backend Pods. What Kubernetes troubleshooting document should guide the investigation?,single,single-troubleshooting,k8s_debug_services,,k8s_debug_services,k8s_debug_services,k8s_debug_pods,0.8016284704208374,0.8430194854736328,0.8584902286529541,1,1,1,1,1,1.0,132.866
chunk_512_0,512,0,841,eval_004,Several Pods restart only after the application becomes unresponsive for a while. Which probe behavior should be reviewed?,single,single-troubleshooting,k8s_liveness_readiness_startup_probes,,k8s_liveness_readiness_startup_probes,k8s_debug_running_pod,k8s_liveness_readiness_startup_probes,0.7178196907043457,0.7812784910202026,0.8387134075164795,1,1,1,1,1,1.0,120.298
chunk_512_0,512,0,841,eval_005,CPU usage rises during traffic spikes but replica count does not increase. Which Kubernetes autoscaling document is the primary source?,single,single-troubleshooting,k8s_horizontal_pod_autoscaling,,k8s_horizontal_pod_autoscaling,k8s_horizontal_pod_autoscaling,k8s_horizontal_pod_autoscaling,0.8579939603805542,0.8969694375991821,0.8997872471809387,1,1,1,1,1,1.0,129.686
chunk_512_0,512,0,841,eval_006,A container is killed when memory usage grows beyond its configured boundary. Which document explains the relevant Kubernetes resource settings?,single,single-troubleshooting,k8s_resource_management,,k8s_resource_management,k8s_resource_management,k8s_resource_management,0.6694836616516113,0.6720914840698242,0.786152720451355,1,1,1,1,1,1.0,120.911
chunk_512_0,512,0,841,eval_007,An application should receive environment specific non-secret settings without rebuilding its image. Which Kubernetes object is relevant?,single,single-conceptual,k8s_configmaps,,k8s_secrets,k8s_secrets,k8s_secrets,0.8440338969230652,0.9009698033332825,0.9155988097190857,0,0,0,0,0,0.25,126.062
chunk_512_0,512,0,841,eval_008,A Pod needs a database password without placing it directly in the image or normal config file. Which Kubernetes object should be used?,single,single-conceptual,k8s_secrets,,k8s_secrets,k8s_secrets,k8s_secrets,0.8858439326286316,0.8859196901321411,0.8875078558921814,1,1,1,1,1,1.0,133.811
chunk_512_0,512,0,841,eval_009,After a container restarts I need to understand where Kubernetes expects application logs to come from. Which document is relevant?,single,contextual,k8s_logging_architecture,,k8s_logging_architecture,k8s_logging_architecture,k8s_logging_architecture,0.7623761892318726,0.7774189710617065,0.8755555152893066,1,1,1,1,1,1.0,130.095
chunk_512_0,512,0,841,eval_010,I need a broad view of what signals Kubernetes exposes for operating a cluster. Which document should be retrieved?,single,single-conceptual,k8s_observability,,k8s_observability,k8s_observability,k8s_debug_services,0.8013982772827148,0.8340780735015869,0.8791869282722473,1,1,1,1,1,1.0,132.057
chunk_512_0,512,0,841,eval_011,EKS Auto Mode is not behaving as expected after cluster configuration changes. Which AWS troubleshooting guide should I consult?,single,single-troubleshooting,aws_eks_auto_mode_troubleshooting,,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,0.5107970833778381,0.6400829553604126,0.6630610227584839,1,1,1,1,1,1.0,123.627
chunk_512_0,512,0,841,eval_012,An EKS user receives an authorization error while trying to access cluster resources. Which document should be the primary source?,single,single-troubleshooting,aws_eks_iam_troubleshooting,,aws_eks_iam_troubleshooting,aws_eks_iam_troubleshooting,aws_eks_iam_troubleshooting,0.7886902689933777,0.8366617560386658,0.9063388705253601,1,1,1,1,1,1.0,126.939
chunk_512_0,512,0,841,eval_013,An Auto Scaling group replaces instances and I need to understand which health checks can trigger that behavior. Which document explains this?,single,discrimination,aws_ec2_autoscaling_health_checks,,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,0.5884392261505127,0.6476768255233765,0.6540324687957764,1,1,1,1,1,1.0,135.674
chunk_512_0,512,0,841,eval_014,An Auto Scaling activity says an instance was taken out of service because a health check failed. Which troubleshooting document should be retrieved?,single,single-troubleshooting,aws_ec2_autoscaling_unhealthy_instances,,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_troubleshooting,0.6530541181564331,0.7052849531173706,0.7065143585205078,1,1,1,1,1,1.0,130.782
chunk_512_0,512,0,841,eval_015,Auto Scaling capacity changes are failing and I need a general AWS troubleshooting entry point. Which document is most relevant?,single,single-troubleshooting,aws_ec2_autoscaling_troubleshooting,,aws_ec2_autoscaling_troubleshooting,aws_ec2_autoscaling_troubleshooting,aws_ec2_autoscaling_troubleshooting,0.6457445025444031,0.6766436100006104,0.695664644241333,1,1,1,1,1,1.0,129.179
chunk_512_0,512,0,841,eval_016,Users see intermittent 5xx responses through an Application Load Balancer. Which AWS document should guide first diagnosis?,single,single-troubleshooting,aws_alb_troubleshooting,,aws_alb_troubleshooting,aws_alb_monitoring,aws_alb_troubleshooting,0.7038513422012329,0.7579721212387085,0.8143442869186401,1,1,1,1,1,1.0,132.381
chunk_512_0,512,0,841,eval_017,Before blaming targets behind an ALB I need request logs and metrics to understand traffic patterns. Which document is relevant?,single,contextual,aws_alb_monitoring,,aws_alb_monitoring,aws_alb_troubleshooting,aws_alb_monitoring,0.8396285772323608,0.9054701328277588,0.9165483713150024,1,1,1,1,1,1.0,128.011
chunk_512_0,512,0,841,eval_018,An application cannot connect to an RDS DB instance from a client host. Which AWS document should be the main source?,single,single-troubleshooting,aws_rds_troubleshooting,,aws_rds_troubleshooting,aws_rds_troubleshooting,aws_rds_troubleshooting,0.8022398948669434,0.8478440642356873,0.893001139163971,1,1,1,1,1,1.0,128.328
chunk_512_0,512,0,841,eval_019,I need to check whether a network path inside a VPC can reach a destination before changing security groups. Which AWS tool document applies?,single,single-conceptual,aws_vpc_reachability_analyzer,,aws_eks_auto_mode_troubleshooting,aws_rds_troubleshooting,aws_alb_troubleshooting,0.8699290752410889,0.9727829098701477,0.9796976447105408,0,0,0,0,0,0.14285714285714285,133.141
chunk_512_0,512,0,841,eval_020,A Kubernetes workload uses a feature flag and a password. Which documents distinguish where each value belongs?,multi,multi-document,k8s_configmaps,k8s_secrets,k8s_secrets,k8s_debug_services,aws_eks_auto_mode_troubleshooting,0.9385755062103271,1.023469090461731,1.0412896871566772,1,1,1,1,0,1.0,129.841
chunk_512_0,512,0,841,eval_021,A Service shows no ready backends after a rollout and the Pods report readiness probe failures. Which two documents should be used together?,multi,multi-document,k8s_liveness_readiness_startup_probes,k8s_debug_services,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes,k8s_horizontal_pod_autoscaling,0.8556782603263855,0.8634816408157349,0.873501181602478,1,1,1,1,0,1.0,141.493
chunk_512_0,512,0,841,eval_022,A Pod cannot be scheduled and the team suspects resource requests are too high. Which documents should support the investigation?,multi,multi-document,k8s_debug_pods,k8s_resource_management,k8s_resource_management,k8s_debug_running_pod,k8s_resource_management,0.8217873573303223,0.8484583497047424,0.8513098955154419,1,1,1,1,0,1.0,127.1
chunk_512_0,512,0,841,eval_023,An ALB target is unhealthy and the Auto Scaling group is replacing instances. Which documents together explain the load balancer and replacement sides?,multi,multi-document,aws_alb_troubleshooting,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,0.7770067453384399,0.7861384749412537,0.8015735149383545,0,1,0,1,0,0.5,128.01
chunk_512_0,512,0,841,eval_024,An RDS connection issue may be caused by network reachability rather than database state. Which documents should be paired?,multi,multi-document,aws_rds_troubleshooting,aws_vpc_reachability_analyzer,aws_rds_troubleshooting,aws_rds_troubleshooting,aws_rds_troubleshooting,0.9338729381561279,0.9952167868614197,1.011979341506958,1,1,1,1,0,1.0,120.094
chunk_512_0,512,0,841,eval_025,EKS access fails for a user working on an Auto Mode cluster. Which documents should be considered together?,multi,multi-document,aws_eks_iam_troubleshooting,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,0.8108888268470764,0.825852632522583,0.8589208126068115,1,1,1,1,0,1.0,160.641
chunk_512_0,512,0,841,eval_026,A Pod is healthy enough to run but should not receive traffic until dependency checks pass. Which Kubernetes concept separates this from restart behavior?,single,discrimination,k8s_liveness_readiness_startup_probes,,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes,k8s_horizontal_pod_autoscaling,0.7513811588287354,0.856748640537262,0.8671826124191284,1,1,1,1,1,1.0,133.942
chunk_512_0,512,0,841,eval_027,Should application feature flags be stored in a Secret just because they affect runtime behavior?,single,discrimination,k8s_configmaps,,k8s_secrets,k8s_secrets,k8s_secrets,0.9528266191482544,1.008453607559204,1.064204216003418,0,0,0,0,0,0.0,138.198
chunk_512_0,512,0,841,eval_028,Should I start with ALB monitoring or ALB troubleshooting when I need raw evidence about request patterns before changing target settings?,single,discrimination,aws_alb_monitoring,,aws_alb_troubleshooting,aws_alb_monitoring,aws_alb_monitoring,1.024904727935791,1.0479929447174072,1.0510989427566528,0,1,0,1,1,0.5,132.413
chunk_512_0,512,0,841,eval_029,When an Auto Scaling instance is marked unhealthy should I look at health check type behavior or the specific activity error message first?,single,discrimination,aws_ec2_autoscaling_unhealthy_instances,,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_health_checks,0.6979348659515381,0.7130203247070312,0.7311527729034424,0,1,0,1,1,0.5,119.654
chunk_512_0,512,0,841,eval_030,A cluster operator wants to understand whether logs metrics and traces are separate operational signals. Which Kubernetes document should be retrieved?,single,contextual,k8s_observability,,k8s_observability,k8s_observability,k8s_observability,0.695827305316925,0.8226733207702637,0.8880726099014282,1,1,1,1,1,1.0,131.568
chunk_512_0,512,0,841,eval_031,A developer expects Kubernetes to preserve container logs forever after restart. Which document explains the logging model and its limits?,single,contextual,k8s_logging_architecture,,k8s_logging_architecture,k8s_logging_architecture,k8s_logging_architecture,0.8711609840393066,0.9215425252914429,0.9438477754592896,1,1,1,1,1,1.0,134.119
chunk_512_0,512,0,841,eval_032,A Service name resolves but requests still fail to reach Pods. Which Kubernetes troubleshooting source is most relevant?,single,single-troubleshooting,k8s_debug_services,,k8s_debug_services,k8s_debug_services,k8s_debug_services,0.7272142171859741,0.7762434482574463,0.7970116138458252,1,1,1,1,1,1.0,164.209
chunk_512_0,512,0,841,eval_033,A container starts slowly and liveness checks kill it before it finishes initialization. Which probe type should be investigated?,single,contextual,k8s_liveness_readiness_startup_probes,,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes,0.6292436122894287,0.6492165327072144,0.6728928089141846,1,1,1,1,1,1.0,123.698
chunk_512_0,512,0,841,eval_034,Auto Scaling should not immediately replace every unhealthy instance at once during a widespread target failure. Which document explains replacement behavior?,single,contextual,aws_ec2_autoscaling_health_checks,,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,0.6713449954986572,0.708443284034729,0.7247617244720459,1,1,1,1,1,1.0,138.078
chunk_512_0,512,0,841,eval_035,An RDS instance is available but external clients still cannot connect. Which likely network and access settings are described in the corpus?,single,single-troubleshooting,aws_rds_troubleshooting,,aws_rds_troubleshooting,aws_rds_troubleshooting,aws_rds_troubleshooting,0.9769660234451294,0.994538426399231,0.9988673329353333,1,1,1,1,1,1.0,129.319
chunk_512_0,512,0,841,eval_036,A team wants to verify whether a source can reach a destination in a VPC without manually reading every route and security rule. Which document applies?,single,single-conceptual,aws_vpc_reachability_analyzer,,aws_vpc_reachability_analyzer,aws_alb_troubleshooting,aws_eks_auto_mode_troubleshooting,1.0152263641357422,1.0200128555297852,1.0504305362701416,1,1,1,1,1,1.0,118.554
chunk_512_0,512,0,841,eval_037,How do I register for the AWS Certified Solutions Architect exam next month?,out_of_scope,out-of-scope,NONE,,aws_eks_iam_troubleshooting,aws_alb_troubleshooting,aws_eks_iam_troubleshooting,1.3052527904510498,1.3339018821716309,1.3404923677444458,,,,,,,122.47
chunk_512_0,512,0,841,eval_038,What is the current monthly price for a specific RDS instance class in Seoul region?,out_of_scope,out-of-scope,NONE,,aws_rds_troubleshooting,aws_rds_troubleshooting,aws_rds_troubleshooting,1.090301752090454,1.0976238250732422,1.122172474861145,,,,,,,128.781
chunk_512_0,512,0,841,eval_039,How do I fix a Python pandas dataframe merge error in local code?,out_of_scope,out-of-scope,NONE,,k8s_debug_pods,k8s_debug_pods,aws_eks_iam_troubleshooting,1.5114455223083496,1.5374925136566162,1.5471388101577759,,,,,,,131.295
chunk_512_0,512,0,841,eval_040,What is the latest Kubernetes CVE announced this week?,out_of_scope,out-of-scope,NONE,,k8s_resource_management,k8s_secrets,k8s_liveness_readiness_startup_probes,1.0498223304748535,1.0501666069030762,1.0953598022460938,,,,,,,154.146
chunk_512_64,512,64,957,eval_001,A Kubernetes Pod stays Pending after deployment and no container logs exist yet. What should I inspect first?,single,single-troubleshooting,k8s_debug_pods,,k8s_debug_running_pod,k8s_debug_pods,k8s_debug_services,0.6587750911712646,0.7133841514587402,0.775875449180603,0,1,0,1,1,0.5,163.666
chunk_512_64,512,64,957,eval_002,A Pod is Running but the application is not responding on its expected port. What diagnostic path should I start with?,single,single-troubleshooting,k8s_debug_running_pod,,k8s_debug_services,k8s_debug_pods,k8s_debug_pods,0.7807582020759583,0.865666389465332,0.8994436264038086,0,0,0,0,0,0.2,134.06
chunk_512_64,512,64,957,eval_003,A Service has a ClusterIP but requests do not reach any backend Pods. What Kubernetes troubleshooting document should guide the investigation?,single,single-troubleshooting,k8s_debug_services,,k8s_debug_pods,k8s_debug_services,k8s_debug_services,0.7547256946563721,0.7668707966804504,0.8014742136001587,0,1,0,1,1,0.5,139.119
chunk_512_64,512,64,957,eval_004,Several Pods restart only after the application becomes unresponsive for a while. Which probe behavior should be reviewed?,single,single-troubleshooting,k8s_liveness_readiness_startup_probes,,k8s_liveness_readiness_startup_probes,k8s_debug_running_pod,k8s_liveness_readiness_startup_probes,0.6811246871948242,0.7587554454803467,0.8092828989028931,1,1,1,1,1,1.0,126.992
chunk_512_64,512,64,957,eval_005,CPU usage rises during traffic spikes but replica count does not increase. Which Kubernetes autoscaling document is the primary source?,single,single-troubleshooting,k8s_horizontal_pod_autoscaling,,k8s_horizontal_pod_autoscaling,k8s_horizontal_pod_autoscaling,k8s_horizontal_pod_autoscaling,0.9001078605651855,0.9075872898101807,0.9087837338447571,1,1,1,1,1,1.0,151.04
chunk_512_64,512,64,957,eval_006,A container is killed when memory usage grows beyond its configured boundary. Which document explains the relevant Kubernetes resource settings?,single,single-troubleshooting,k8s_resource_management,,k8s_resource_management,k8s_resource_management,k8s_resource_management,0.6066440939903259,0.6244706511497498,0.7403707504272461,1,1,1,1,1,1.0,143.513
chunk_512_64,512,64,957,eval_007,An application should receive environment specific non-secret settings without rebuilding its image. Which Kubernetes object is relevant?,single,single-conceptual,k8s_configmaps,,k8s_secrets,k8s_secrets,k8s_secrets,0.8439733982086182,0.8510116338729858,0.9344395399093628,0,0,0,0,0,0.16666666666666666,133.732
chunk_512_64,512,64,957,eval_008,A Pod needs a database password without placing it directly in the image or normal config file. Which Kubernetes object should be used?,single,single-conceptual,k8s_secrets,,k8s_secrets,k8s_secrets,k8s_secrets,0.6774771809577942,0.8142710328102112,0.8203788995742798,1,1,1,1,1,1.0,134.438
chunk_512_64,512,64,957,eval_009,After a container restarts I need to understand where Kubernetes expects application logs to come from. Which document is relevant?,single,contextual,k8s_logging_architecture,,k8s_logging_architecture,k8s_logging_architecture,k8s_observability,0.7623761892318726,0.7731637954711914,0.8391169309616089,1,1,1,1,1,1.0,121.706
chunk_512_64,512,64,957,eval_010,I need a broad view of what signals Kubernetes exposes for operating a cluster. Which document should be retrieved?,single,single-conceptual,k8s_observability,,k8s_observability,k8s_observability,k8s_logging_architecture,0.8339309692382812,0.860113263130188,0.9320378303527832,1,1,1,1,1,1.0,132.225
chunk_512_64,512,64,957,eval_011,EKS Auto Mode is not behaving as expected after cluster configuration changes. Which AWS troubleshooting guide should I consult?,single,single-troubleshooting,aws_eks_auto_mode_troubleshooting,,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,0.5108180046081543,0.5897522568702698,0.644660472869873,1,1,1,1,1,1.0,121.678
chunk_512_64,512,64,957,eval_012,An EKS user receives an authorization error while trying to access cluster resources. Which document should be the primary source?,single,single-troubleshooting,aws_eks_iam_troubleshooting,,aws_eks_iam_troubleshooting,aws_eks_iam_troubleshooting,aws_eks_iam_troubleshooting,0.7877324223518372,0.8091340065002441,0.8933308720588684,1,1,1,1,1,1.0,128.697
chunk_512_64,512,64,957,eval_013,An Auto Scaling group replaces instances and I need to understand which health checks can trigger that behavior. Which document explains this?,single,discrimination,aws_ec2_autoscaling_health_checks,,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,0.5863648653030396,0.6597806215286255,0.6784223318099976,1,1,1,1,1,1.0,122.668
chunk_512_64,512,64,957,eval_014,An Auto Scaling activity says an instance was taken out of service because a health check failed. Which troubleshooting document should be retrieved?,single,single-troubleshooting,aws_ec2_autoscaling_unhealthy_instances,,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_unhealthy_instances,0.6530541181564331,0.6662232875823975,0.6995214819908142,1,1,1,1,1,1.0,125.909
chunk_512_64,512,64,957,eval_015,Auto Scaling capacity changes are failing and I need a general AWS troubleshooting entry point. Which document is most relevant?,single,single-troubleshooting,aws_ec2_autoscaling_troubleshooting,,aws_ec2_autoscaling_troubleshooting,aws_ec2_autoscaling_troubleshooting,aws_ec2_autoscaling_troubleshooting,0.7085037231445312,0.7128968834877014,0.7133413553237915,1,1,1,1,1,1.0,132.555
chunk_512_64,512,64,957,eval_016,Users see intermittent 5xx responses through an Application Load Balancer. Which AWS document should guide first diagnosis?,single,single-troubleshooting,aws_alb_troubleshooting,,aws_alb_troubleshooting,aws_alb_monitoring,aws_alb_monitoring,0.7038513422012329,0.7103734016418457,0.7768994569778442,1,1,1,1,1,1.0,135.77
chunk_512_64,512,64,957,eval_017,Before blaming targets behind an ALB I need request logs and metrics to understand traffic patterns. Which document is relevant?,single,contextual,aws_alb_monitoring,,aws_alb_monitoring,aws_alb_monitoring,aws_alb_monitoring,0.8276171088218689,0.8649620413780212,0.9261325597763062,1,1,1,1,1,1.0,120.255
chunk_512_64,512,64,957,eval_018,An application cannot connect to an RDS DB instance from a client host. Which AWS document should be the main source?,single,single-troubleshooting,aws_rds_troubleshooting,,aws_rds_troubleshooting,aws_rds_troubleshooting,aws_rds_troubleshooting,0.8021436929702759,0.8149855136871338,0.9041976928710938,1,1,1,1,1,1.0,141.143
chunk_512_64,512,64,957,eval_019,I need to check whether a network path inside a VPC can reach a destination before changing security groups. Which AWS tool document applies?,single,single-conceptual,aws_vpc_reachability_analyzer,,aws_eks_auto_mode_troubleshooting,aws_rds_troubleshooting,aws_rds_troubleshooting,0.8751248121261597,0.985407292842865,0.9908190965652466,0,0,0,0,0,0.16666666666666666,140.064
chunk_512_64,512,64,957,eval_020,A Kubernetes workload uses a feature flag and a password. Which documents distinguish where each value belongs?,multi,multi-document,k8s_configmaps,k8s_secrets,k8s_secrets,k8s_secrets,k8s_secrets,0.8037735819816589,0.9435879588127136,0.9531635642051697,1,1,1,1,0,1.0,129.676
chunk_512_64,512,64,957,eval_021,A Service shows no ready backends after a rollout and the Pods report readiness probe failures. Which two documents should be used together?,multi,multi-document,k8s_liveness_readiness_startup_probes,k8s_debug_services,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes,k8s_horizontal_pod_autoscaling,0.8742120265960693,0.8809552192687988,0.8908259868621826,1,1,1,1,0,1.0,135.279
chunk_512_64,512,64,957,eval_022,A Pod cannot be scheduled and the team suspects resource requests are too high. Which documents should support the investigation?,multi,multi-document,k8s_debug_pods,k8s_resource_management,k8s_resource_management,k8s_resource_management,k8s_resource_management,0.8577462434768677,0.8901866674423218,0.8997081518173218,1,1,1,1,0,1.0,128.379
chunk_512_64,512,64,957,eval_023,An ALB target is unhealthy and the Auto Scaling group is replacing instances. Which documents together explain the load balancer and replacement sides?,multi,multi-document,aws_alb_troubleshooting,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,0.7846910953521729,0.7860366702079773,0.7880730032920837,1,1,1,1,0,1.0,128.642
chunk_512_64,512,64,957,eval_024,An RDS connection issue may be caused by network reachability rather than database state. Which documents should be paired?,multi,multi-document,aws_rds_troubleshooting,aws_vpc_reachability_analyzer,aws_rds_troubleshooting,aws_rds_troubleshooting,aws_rds_troubleshooting,0.9074496626853943,0.9338036775588989,0.9434350728988647,1,1,1,1,0,1.0,144.581
chunk_512_64,512,64,957,eval_025,EKS access fails for a user working on an Auto Mode cluster. Which documents should be considered together?,multi,multi-document,aws_eks_iam_troubleshooting,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,0.8110308051109314,0.8259435296058655,0.8442288041114807,1,1,1,1,0,1.0,128.301
chunk_512_64,512,64,957,eval_026,A Pod is healthy enough to run but should not receive traffic until dependency checks pass. Which Kubernetes concept separates this from restart behavior?,single,discrimination,k8s_liveness_readiness_startup_probes,,k8s_liveness_readiness_startup_probes,k8s_horizontal_pod_autoscaling,k8s_liveness_readiness_startup_probes,0.85335373878479,0.866518497467041,0.8818219900131226,1,1,1,1,1,1.0,134.388
chunk_512_64,512,64,957,eval_027,Should application feature flags be stored in a Secret just because they affect runtime behavior?,single,discrimination,k8s_configmaps,,k8s_secrets,k8s_secrets,k8s_secrets,0.9244471788406372,1.00636625289917,1.0084574222564697,0,0,0,0,0,0.0,152.152
chunk_512_64,512,64,957,eval_028,Should I start with ALB monitoring or ALB troubleshooting when I need raw evidence about request patterns before changing target settings?,single,discrimination,aws_alb_monitoring,,aws_alb_monitoring,aws_alb_monitoring,aws_alb_troubleshooting,1.0107104778289795,1.0200986862182617,1.053009271621704,1,1,1,1,1,1.0,128.825
chunk_512_64,512,64,957,eval_029,When an Auto Scaling instance is marked unhealthy should I look at health check type behavior or the specific activity error message first?,single,discrimination,aws_ec2_autoscaling_unhealthy_instances,,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_unhealthy_instances,0.7074712514877319,0.7102429270744324,0.7130203247070312,0,1,0,1,1,0.3333333333333333,129.968
chunk_512_64,512,64,957,eval_030,A cluster operator wants to understand whether logs metrics and traces are separate operational signals. Which Kubernetes document should be retrieved?,single,contextual,k8s_observability,,k8s_observability,k8s_observability,k8s_observability,0.7192388772964478,0.8224318027496338,0.8844295740127563,1,1,1,1,1,1.0,134.998
chunk_512_64,512,64,957,eval_031,A developer expects Kubernetes to preserve container logs forever after restart. Which document explains the logging model and its limits?,single,contextual,k8s_logging_architecture,,k8s_logging_architecture,k8s_logging_architecture,k8s_logging_architecture,0.8949141502380371,0.9257957935333252,0.9330105781555176,1,1,1,1,1,1.0,118.462
chunk_512_64,512,64,957,eval_032,A Service name resolves but requests still fail to reach Pods. Which Kubernetes troubleshooting source is most relevant?,single,single-troubleshooting,k8s_debug_services,,k8s_debug_services,k8s_debug_services,k8s_debug_pods,0.7270559072494507,0.7503429651260376,0.7635291814804077,1,1,1,1,1,1.0,123.513
chunk_512_64,512,64,957,eval_033,A container starts slowly and liveness checks kill it before it finishes initialization. Which probe type should be investigated?,single,contextual,k8s_liveness_readiness_startup_probes,,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes,0.6066371202468872,0.6112858057022095,0.6729451417922974,1,1,1,1,1,1.0,148.459
chunk_512_64,512,64,957,eval_034,Auto Scaling should not immediately replace every unhealthy instance at once during a widespread target failure. Which document explains replacement behavior?,single,contextual,aws_ec2_autoscaling_health_checks,,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,0.6170741319656372,0.620343804359436,0.6712872385978699,1,1,1,1,1,1.0,137.262
chunk_512_64,512,64,957,eval_035,An RDS instance is available but external clients still cannot connect. Which likely network and access settings are described in the corpus?,single,single-troubleshooting,aws_rds_troubleshooting,,aws_rds_troubleshooting,aws_rds_troubleshooting,aws_rds_troubleshooting,0.9225265383720398,0.9350038766860962,0.9361743927001953,1,1,1,1,1,1.0,130.509
chunk_512_64,512,64,957,eval_036,A team wants to verify whether a source can reach a destination in a VPC without manually reading every route and security rule. Which document applies?,single,single-conceptual,aws_vpc_reachability_analyzer,,aws_alb_troubleshooting,aws_vpc_reachability_analyzer,aws_rds_troubleshooting,1.0018374919891357,1.002284288406372,1.0117770433425903,0,1,0,1,1,0.5,117.059
chunk_512_64,512,64,957,eval_037,How do I register for the AWS Certified Solutions Architect exam next month?,out_of_scope,out-of-scope,NONE,,aws_alb_troubleshooting,aws_eks_iam_troubleshooting,aws_ec2_autoscaling_troubleshooting,1.3021866083145142,1.306297779083252,1.3671702146530151,,,,,,,130.082
chunk_512_64,512,64,957,eval_038,What is the current monthly price for a specific RDS instance class in Seoul region?,out_of_scope,out-of-scope,NONE,,aws_rds_troubleshooting,aws_rds_troubleshooting,aws_rds_troubleshooting,1.1238031387329102,1.1534225940704346,1.174241304397583,,,,,,,137.036
chunk_512_64,512,64,957,eval_039,How do I fix a Python pandas dataframe merge error in local code?,out_of_scope,out-of-scope,NONE,,aws_eks_auto_mode_troubleshooting,k8s_debug_pods,k8s_troubleshooting_applications,1.517619252204895,1.5482547283172607,1.559739112854004,,,,,,,167.451
chunk_512_64,512,64,957,eval_040,What is the latest Kubernetes CVE announced this week?,out_of_scope,out-of-scope,NONE,,k8s_resource_management,k8s_horizontal_pod_autoscaling,k8s_debug_services,1.049957275390625,1.1214133501052856,1.1258834600448608,,,,,,,122.464
chunk_512_128,512,128,1114,eval_001,A Kubernetes Pod stays Pending after deployment and no container logs exist yet. What should I inspect first?,single,single-troubleshooting,k8s_debug_pods,,k8s_debug_running_pod,k8s_debug_running_pod,k8s_debug_pods,0.6586484909057617,0.7704094648361206,0.775290310382843,0,1,0,1,1,0.3333333333333333,137.349
chunk_512_128,512,128,1114,eval_002,A Pod is Running but the application is not responding on its expected port. What diagnostic path should I start with?,single,single-troubleshooting,k8s_debug_running_pod,,k8s_debug_services,k8s_debug_services,k8s_debug_pods,0.7802244424819946,0.8608081936836243,0.8653701543807983,0,0,0,0,0,0.14285714285714285,129.535
chunk_512_128,512,128,1114,eval_003,A Service has a ClusterIP but requests do not reach any backend Pods. What Kubernetes troubleshooting document should guide the investigation?,single,single-troubleshooting,k8s_debug_services,,k8s_debug_pods,k8s_debug_services,k8s_debug_services,0.7027738094329834,0.8015455007553101,0.804595410823822,0,1,0,1,1,0.5,132.72
